BASVURU_ID,YIL,DÖNEM,BASVURU_TIPI,UYRUK,CINSIYET,PUAN,BASARI_DURUMU,KESIN_KAYIT_DURUMU
154,2012,Güz,Uluslararası Öğrenci,TÜRKMENİSTAN,Erkek,59.68,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
160,2012,Güz,Uluslararası Öğrenci,TÜRKMENİSTAN,Erkek,4.2,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
163,2012,Güz,Uluslararası Öğrenci,TACİKİSTAN,Erkek,4.63,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
165,2012,Güz,Uluslararası Öğrenci,TACİKİSTAN,Erkek,4.78,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
170,2012,Güz,Uluslararası Öğrenci,SURİYE,Erkek,182.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
171,2012,Güz,Uluslararası Öğrenci,FİLİSTİN,Erkek,84.1,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
176,2012,Güz,Uluslararası Öğrenci,AFGANİSTAN,Erkek,95.66,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
178,2012,Güz,Uluslararası Öğrenci,ALMANYA,Kadın,2.4,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
185,2012,Güz,Uluslararası Öğrenci,TÜRKMENİSTAN,Erkek,4.95,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
187,2012,Güz,Uluslararası Öğrenci,TÜRKMENİSTAN,Kadın,4.85,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
191,2012,Güz,Uluslararası Öğrenci,TÜRKMENİSTAN,Erkek,100.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
194,2012,Güz,Uluslararası Öğrenci,TACİKİSTAN,Erkek,4.95,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
196,2012,Güz,Uluslararası Öğrenci,ARNAVUTLUK,Kadın,1620.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
200,2012,Güz,Uluslararası Öğrenci,TÜRKMENİSTAN,Erkek,5.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
210,2012,Güz,Uluslararası Öğrenci,TÜRKMENİSTAN,Erkek,5.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
213,2012,Güz,Uluslararası Öğrenci,TÜRKMENİSTAN,Erkek,5.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
216,2012,Güz,Uluslararası Öğrenci,TÜRKMENİSTAN,Erkek,5.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
228,2012,Güz,Uluslararası Öğrenci,TÜRKİYE,Kadın,2.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
229,2012,Güz,Uluslararası Öğrenci,ALMANYA,Kadın,91.35,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
231,2012,Güz,Uluslararası Öğrenci,TÜRKMENİSTAN,Kadın,5.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
236,2012,Güz,Uluslararası Öğrenci,TÜRKMENİSTAN,Kadın,4.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
239,2012,Güz,Uluslararası Öğrenci,TÜRKİYE,Kadın,1980.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
243,2012,Güz,Uluslararası Öğrenci,TÜRKMENİSTAN,Erkek,4.95,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
244,2012,Güz,Uluslararası Öğrenci,FİLİSTİN,Erkek,82.2,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
248,2012,Güz,Uluslararası Öğrenci,AZERBAYCAN,Kadın,538.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
260,2012,Güz,Uluslararası Öğrenci,FİLİSTİN,Erkek,81.3,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
270,2012,Güz,Uluslararası Öğrenci,TÜRKMENİSTAN,Erkek,50.25,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
275,2012,Güz,Uluslararası Öğrenci,TÜRKMENİSTAN,Erkek,3.7,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
277,2012,Güz,Uluslararası Öğrenci,TÜRKMENİSTAN,Erkek,81.9,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
289,2012,Güz,Uluslararası Öğrenci,SURİYE,Erkek,199.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
297,2012,Güz,Uluslararası Öğrenci,FİLİSTİN,Erkek,86.2,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
302,2012,Güz,Uluslararası Öğrenci,TÜRKMENİSTAN,Erkek,3.52,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
305,2012,Güz,Uluslararası Öğrenci,TÜRKMENİSTAN,Kadın,4.8,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
309,2012,Güz,Uluslararası Öğrenci,TÜRKMENİSTAN,Erkek,5.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
311,2012,Güz,Uluslararası Öğrenci,MORİTANYA,Erkek,84.17,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
316,2012,Güz,Uluslararası Öğrenci,TÜRKMENİSTAN,Erkek,4.05,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
323,2012,Güz,Uluslararası Öğrenci,TÜRKMENİSTAN,Erkek,4.33,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
330,2012,Güz,Enstitu,TÜRKİYE,Erkek,60.28,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
342,2012,Güz,Enstitu,TÜRKİYE,Erkek,80.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
346,2012,Güz,Enstitu,TÜRKİYE,Kadın,55.58,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
351,2012,Güz,Enstitu,TÜRKİYE,Kadın,52.5,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
351,2012,Güz,Enstitu,TÜRKİYE,Kadın,67.1,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
353,2012,Güz,Enstitu,TÜRKİYE,Kadın,20.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
353,2012,Güz,Enstitu,TÜRKİYE,Kadın,60.03,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
381,2012,Güz,Enstitu,TÜRKİYE,Kadın,55.5,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
383,2012,Güz,Enstitu,TÜRKİYE,Erkek,72.69,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
394,2012,Güz,Enstitu,TÜRKİYE,Kadın,55.77,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
402,2012,Güz,Enstitu,TÜRKİYE,Erkek,53.75,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
406,2012,Güz,Enstitu,TÜRKİYE,Erkek,59.15,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
407,2012,Güz,Enstitu,TÜRKİYE,Kadın,68.75,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
409,2012,Güz,Enstitu,TÜRKİYE,Erkek,66.5,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
409,2012,Güz,Enstitu,TÜRKİYE,Erkek,87.98,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
414,2012,Güz,Enstitu,TÜRKİYE,Erkek,55.6,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
417,2012,Güz,Enstitu,TÜRKİYE,Erkek,61.92,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
418,2012,Güz,Enstitu,TÜRKİYE,Kadın,66.16,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
421,2012,Güz,Enstitu,TÜRKİYE,Erkek,67.32,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
423,2012,Güz,Enstitu,TÜRKİYE,Erkek,63.3,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
425,2012,Güz,Enstitu,TÜRKİYE,Erkek,65.36,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
432,2012,Güz,Enstitu,TÜRKİYE,Erkek,62.89,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
434,2012,Güz,Enstitu,TÜRKİYE,Kadın,70.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
434,2012,Güz,Enstitu,TÜRKİYE,Kadın,75.98,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
444,2012,Güz,Enstitu,TÜRKİYE,Erkek,67.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
448,2012,Güz,Enstitu,TÜRKİYE,Erkek,95.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
450,2012,Güz,Enstitu,TÜRKİYE,Erkek,62.27,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
452,2012,Güz,Enstitu,TÜRKİYE,Erkek,70.93,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
455,2012,Güz,Enstitu,TÜRKİYE,Kadın,72.79,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
465,2012,Güz,Enstitu,TÜRKİYE,Erkek,78.33,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
468,2012,Güz,Enstitu,TÜRKİYE,Erkek,74.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
469,2012,Güz,Enstitu,TÜRKİYE,Kadın,80.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
474,2012,Bahar,Enstitu,TÜRKİYE,Erkek,71.25,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
474,2012,Bahar,Enstitu,TÜRKİYE,Erkek,77.92,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
480,2012,Bahar,Enstitu,TÜRKİYE,Erkek,64.45,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
483,2012,Bahar,Enstitu,TÜRKİYE,Kadın,68.57,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
483,2012,Bahar,Enstitu,TÜRKİYE,Kadın,91.25,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
484,2012,Bahar,Enstitu,TÜRKİYE,Kadın,41.25,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
492,2012,Bahar,Enstitu,TÜRKİYE,Erkek,80.06,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
493,2012,Bahar,Enstitu,TÜRKİYE,Erkek,35.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
495,2012,Bahar,Enstitu,TÜRKİYE,Kadın,58.66,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
495,2012,Bahar,Enstitu,TÜRKİYE,Kadın,85.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
496,2012,Bahar,Enstitu,TÜRKİYE,Erkek,86.73,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
501,2012,Bahar,Enstitu,TÜRKİYE,Kadın,57.73,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
502,2012,Bahar,Enstitu,TÜRKİYE,Erkek,55.6,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
502,2012,Bahar,Enstitu,TÜRKİYE,Erkek,83.75,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
509,2012,Bahar,Enstitu,TÜRKİYE,Kadın,73.75,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
510,2012,Bahar,Enstitu,TÜRKİYE,Kadın,64.7,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
517,2012,Bahar,Enstitu,TÜRKİYE,Kadın,37.5,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
519,2012,Bahar,Enstitu,TÜRKİYE,Kadın,73.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
520,2012,Bahar,Enstitu,TÜRKİYE,Kadın,70.51,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
526,2012,Bahar,Enstitu,TÜRKİYE,Erkek,66.62,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
527,2012,Bahar,Enstitu,TÜRKİYE,Erkek,78.25,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
528,2012,Bahar,Enstitu,TÜRKİYE,Erkek,72.69,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
531,2012,Bahar,Enstitu,TÜRKİYE,Kadın,75.72,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
533,2012,Bahar,Enstitu,TÜRKİYE,Kadın,70.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
534,2012,Bahar,Enstitu,TÜRKİYE,Erkek,86.65,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
538,2012,Bahar,Enstitu,TÜRKİYE,Kadın,72.83,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
546,2012,Bahar,Enstitu,TÜRKİYE,Erkek,71.27,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
549,2012,Bahar,Enstitu,TÜRKİYE,Kadın,98.75,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
551,2012,Bahar,Enstitu,TÜRKİYE,Kadın,82.5,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
553,2012,Bahar,Enstitu,TÜRKİYE,Kadın,69.05,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
554,2012,Bahar,Enstitu,TÜRKİYE,Erkek,71.25,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
555,2012,Bahar,Enstitu,TÜRKİYE,Erkek,62.04,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
555,2012,Bahar,Enstitu,TÜRKİYE,Erkek,73.75,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
558,2012,Bahar,Enstitu,TÜRKİYE,Erkek,64.84,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
559,2012,Bahar,Enstitu,TÜRKİYE,Erkek,67.14,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
562,2012,Bahar,Enstitu,TÜRKİYE,Kadın,78.81,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
567,2012,Bahar,Enstitu,TÜRKİYE,Erkek,71.25,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
569,2012,Bahar,Enstitu,TÜRKİYE,Erkek,55.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
570,2012,Bahar,Enstitu,TÜRKİYE,Erkek,72.78,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
571,2012,Bahar,Enstitu,TÜRKİYE,Erkek,80.74,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
572,2012,Bahar,Enstitu,TÜRKİYE,Erkek,91.41,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
573,2012,Bahar,Enstitu,TÜRKİYE,Erkek,72.03,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
574,2012,Bahar,Enstitu,TÜRKİYE,Erkek,67.5,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
575,2012,Bahar,Enstitu,TÜRKİYE,Erkek,75.91,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
577,2012,Bahar,Enstitu,TÜRKİYE,Kadın,55.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
579,2012,Bahar,Enstitu,TÜRKİYE,Erkek,73.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
584,2012,Bahar,Enstitu,TÜRKİYE,Erkek,43.75,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
584,2012,Bahar,Enstitu,TÜRKİYE,Erkek,71.14,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
601,2012,Bahar,Enstitu,TÜRKİYE,Kadın,85.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
606,2012,Bahar,Enstitu,TÜRKİYE,Kadın,83.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
607,2012,Bahar,Enstitu,TÜRKİYE,Erkek,60.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
607,2012,Bahar,Enstitu,TÜRKİYE,Erkek,80.16,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
612,2012,Bahar,Enstitu,TÜRKİYE,Erkek,83.66,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
626,2012,Bahar,Enstitu,TÜRKİYE,Kadın,71.85,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
627,2013,Güz,Enstitu,TÜRKİYE,Erkek,88.75,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
627,2013,Güz,Enstitu,TÜRKİYE,Erkek,92.57,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
628,2013,Güz,Enstitu,TÜRKİYE,Erkek,70.9,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
629,2013,Güz,Enstitu,TÜRKİYE,Erkek,75.18,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
632,2013,Güz,Enstitu,TÜRKİYE,Erkek,72.25,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
633,2013,Güz,Enstitu,TÜRKİYE,Erkek,32.5,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
635,2013,Güz,Enstitu,TÜRKİYE,Erkek,65.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
637,2013,Güz,Enstitu,TÜRKİYE,Erkek,37.5,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
637,2013,Güz,Enstitu,TÜRKİYE,Erkek,68.82,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
639,2013,Güz,Enstitu,TÜRKİYE,Kadın,62.69,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
671,2013,Güz,Enstitu,TÜRKİYE,Erkek,80.37,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
672,2013,Güz,Enstitu,TÜRKİYE,Kadın,33.75,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
678,2013,Güz,Enstitu,TÜRKİYE,Erkek,68.87,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
681,2013,Güz,Enstitu,TÜRKİYE,Kadın,82.28,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
689,2013,Güz,Enstitu,TÜRKİYE,Erkek,85.38,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
690,2013,Güz,Uluslararası Öğrenci,İRAN,Kadın,83.01,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
695,2013,Güz,Enstitu,TÜRKİYE,Kadın,70.88,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
698,2013,Güz,Uluslararası Öğrenci,AZERBAYCAN,Kadın,66.84,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
698,2013,Güz,Uluslararası Öğrenci,AZERBAYCAN,Kadın,1210.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
704,2013,Güz,Uluslararası Öğrenci,TÜRKMENİSTAN,Erkek,4.7,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
707,2013,Güz,Uluslararası Öğrenci,TÜRKİYE,Erkek,1250.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
708,2013,Güz,Uluslararası Öğrenci,A.B.D.,Erkek,325.17,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
717,2013,Güz,Uluslararası Öğrenci,AVUSTURYA,Kadın,3.75,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
719,2013,Güz,Uluslararası Öğrenci,FİLİSTİN,Erkek,89.2,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
727,2013,Güz,Uluslararası Öğrenci,KENYA,Erkek,1110.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
734,2013,Güz,Uluslararası Öğrenci,KOSOVA,Erkek,172.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
734,2013,Güz,Uluslararası Öğrenci,KOSOVA,Erkek,1960.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
738,2013,Güz,Uluslararası Öğrenci,KOSOVA,Kadın,1170.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
739,2013,Güz,Uluslararası Öğrenci,KOSOVA,Kadın,164.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
744,2013,Güz,Uluslararası Öğrenci,TÜRKİYE,Kadın,7.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
746,2013,Güz,Uluslararası Öğrenci,KOSOVA,Erkek,152.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
748,2013,Güz,Uluslararası Öğrenci,KOSOVA,Erkek,138.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
751,2013,Güz,Uluslararası Öğrenci,KOSOVA,Kadın,5.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
752,2013,Güz,Uluslararası Öğrenci,ÖZBEKİSTAN,Erkek,89.2,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
755,2013,Güz,Uluslararası Öğrenci,A.B.D.,Kadın,3.5,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
758,2013,Güz,Uluslararası Öğrenci,TÜRKİYE,Kadın,3.6,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
762,2013,Güz,Uluslararası Öğrenci,İRAN,Kadın,19.85,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
766,2013,Güz,Uluslararası Öğrenci,İRAN,Erkek,15.93,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
768,2013,Güz,Uluslararası Öğrenci,ALMANYA,Erkek,95.25,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
769,2013,Güz,Uluslararası Öğrenci,İRAN,Kadın,16.41,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
772,2013,Güz,Uluslararası Öğrenci,A.B.D.,Kadın,16.41,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
776,2013,Güz,Enstitu,TÜRKİYE,Kadın,86.45,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
778,2013,Güz,Enstitu,TÜRKİYE,Erkek,76.78,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
781,2013,Güz,Enstitu,İRAN,Erkek,58.97,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
781,2013,Güz,Enstitu,İRAN,Erkek,66.25,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
783,2013,Güz,Uluslararası Öğrenci,KOSOVA,Kadın,5.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
787,2013,Güz,Uluslararası Öğrenci,A.B.D.,Erkek,72.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
790,2013,Güz,Uluslararası Öğrenci,MISIR,Kadın,1300.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
791,2013,Güz,Enstitu,TÜRKİYE,Kadın,74.23,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
794,2013,Güz,Uluslararası Öğrenci,ARNAVUTLUK,Kadın,51.25,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
801,2013,Güz,Uluslararası Öğrenci,İRAN,Erkek,47.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
804,2013,Güz,Uluslararası Öğrenci,ARNAVUTLUK,Kadın,1100.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
807,2013,Güz,Uluslararası Öğrenci,ARNAVUTLUK,Kadın,1580.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
814,2013,Güz,Uluslararası Öğrenci,BULGARİSTAN,Kadın,95.25,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
822,2013,Güz,Uluslararası Öğrenci,AFGANİSTAN,Erkek,317.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
827,2013,Güz,Uluslararası Öğrenci,FİLİSTİN,Erkek,94.3,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
829,2013,Güz,Uluslararası Öğrenci,ALMANYA,Kadın,2.2,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
837,2013,Güz,Uluslararası Öğrenci,TÜRKMENİSTAN,Erkek,51.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
839,2013,Güz,Uluslararası Öğrenci,TÜRKMENİSTAN,Erkek,100.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
846,2013,Güz,Uluslararası Öğrenci,KIRGIZİSTAN,Kadın,7.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
847,2013,Güz,Enstitu,TÜRKİYE,Erkek,63.7,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
848,2013,Güz,Uluslararası Öğrenci,TÜRKİYE,Kadın,95.5,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
849,2013,Güz,Enstitu,TÜRKİYE,Erkek,67.5,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
852,2013,Güz,Uluslararası Öğrenci,BULGARİSTAN,Erkek,75.6,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
853,2013,Güz,Uluslararası Öğrenci,KIRGIZİSTAN,Erkek,4.9,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
853,2013,Güz,Uluslararası Öğrenci,KIRGIZİSTAN,Erkek,231.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
859,2013,Güz,Uluslararası Öğrenci,TANZANYA,Erkek,1600.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
861,2013,Güz,Uluslararası Öğrenci,AZERBAYCAN,Erkek,76.02,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
864,2013,Güz,Uluslararası Öğrenci,TÜRKMENİSTAN,Erkek,5.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
866,2013,Güz,Uluslararası Öğrenci,AZERBAYCAN,Kadın,72.19,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
871,2013,Güz,Enstitu,TÜRKİYE,Erkek,70.75,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
874,2013,Güz,Uluslararası Öğrenci,KOSOVA,Erkek,123.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
876,2013,Güz,Uluslararası Öğrenci,TÜRKMENİSTAN,Kadın,4.8,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
880,2013,Güz,Uluslararası Öğrenci,TACİKİSTAN,Erkek,5.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
880,2013,Güz,Uluslararası Öğrenci,TACİKİSTAN,Erkek,60.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
902,2013,Güz,Enstitu,TÜRKİYE,Kadın,64.64,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
908,2013,Güz,Uluslararası Öğrenci,KUZEY KIBRIS TÜRK CUMHURİYETİ,Erkek,3.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
909,2013,Güz,Enstitu,TÜRKİYE,Erkek,73.19,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
915,2013,Güz,Uluslararası Öğrenci,TÜRKMENİSTAN,Kadın,100.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
916,2013,Güz,Uluslararası Öğrenci,A.B.D.,Erkek,1260.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
920,2013,Güz,Uluslararası Öğrenci,İRAN,Erkek,95.63,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
921,2013,Güz,Uluslararası Öğrenci,İRAN,Kadın,97.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
